Feature ID	Taxon	Consensus
ESV_115446.1488	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Erysipelotrichales;  f__Erysipelotrichaceae	1.0
ESV_115465.1546	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus; s__	0.8
ESV_115466.1523	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus; s__	1.0
ESV_115477.1430	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Caulobacterales;  f__Hyphomonadaceae	1.0
ESV_115486.1448	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Azospirillales;  f__Azospirillaceae;  g__Azospirillum; s__	0.7
ESV_115487.1360	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Paludibacteraceae;  g__Paludibacter; s__	0.7
ESV_115531.1517	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Alicyclobacillales;  f__Alicyclobacillaceae;  g__Alicyclobacillus	1.0
ESV_115542.1476	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Intrasporangiaceae;  g__Knoellia	0.8
ESV_115549.1456	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Aeromonadales;  f__Aeromonadaceae;  g__Aeromonas; s__	1.0
ESV_115585.1504	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Microbacteriaceae;  g__Microbacterium; s__	1.0
ESV_115586.1439	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Sphingomonas; s__	0.9
ESV_115640.1493	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Peptostreptococcaceae;  g__Clostridioides	1.0
ESV_115641.1472	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria	1.0
ESV_115655.1361	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae; g__; s__	0.7
ESV_115659.1489	k__Bacteria;  p__Planctomycetota;  c__OM190; o__; f__; g__; s__	0.7
ESV_115669.1485	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Alteromonadaceae;  g__Paraglaciecola; s__	0.9
ESV_115712.1494	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Treponema; s__	0.8
ESV_115717.1469	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Acidiferrobacterales;  f__Acidiferrobacteraceae;  g__Sulfurifustis; s__	0.7
ESV_115743.1527	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Nocardiaceae;  g__Nocardia; s__	1.0
ESV_115745.1511	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Entomoplasmatales;  f__Entomoplasmataceae;  g__Mycoplasma_group; s__	1.0
ESV_115747.1464	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Desertifilaceae;  g__Hormoscilla_SI04-45; s__	0.6
ESV_115769.1524	k__Bacteria;  p__Marinimicrobia_SAR406_clade; c__; o__; f__; g__; s__	1.0
ESV_115787.1443	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Cytophagales;  f__Cyclobacteriaceae;  g__Algoriphagus; s__	0.9
ESV_115790.1505	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	0.9
ESV_115842.1517	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Mycoplasmatales;  f__Mycoplasmataceae;  g__Mycoplasma; s__	0.8
ESV_115849.1381	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae	1.0
ESV_115873.1554	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus; s__	1.0
ESV_115878.1479	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Micrococcaceae;  g__Arthrobacter	1.0
ESV_115898.1492	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium	1.0
ESV_115913.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria; o__; f__; g__; s__	1.0
ESV_115981.1463	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Aeromonadales;  f__Succinivibrionaceae;  g__Succinivibrio; s__	0.9
ESV_115996.1463	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Nitrincolaceae;  g__Marinobacterium; s__	0.7
ESV_116021.1490	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Chitinibacteraceae	1.0
ESV_116038.1491	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Azohydromonas	0.8
ESV_116075.1461	k__Bacteria;  p__Planctomycetota;  c__Phycisphaerae;  o__Tepidisphaerales;  f__WD2101_soil_group; g__; s__	1.0
ESV_116084.1372	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotella; s__	1.0
ESV_116090.1550	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Sporomusaceae;  g__Thermosinus;  s__Thermosinus_carboxydivorans	0.6
ESV_116092.1492	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_116103.1457	k__Bacteria;  p__Patescibacteria;  c__Gracilibacteria;  o__JGI_0000069-P22; f__; g__; s__	1.0
ESV_116119.1456	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Roseburia; s__	0.6
ESV_116127.1365	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Tannerellaceae;  g__Parabacteroides; s__	0.9
ESV_116161.1494	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__Pseudomonas_cichorii	0.6
ESV_116208.1496	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Flavobacterium; s__	0.8
ESV_116226.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	0.8
ESV_116243.1390	k__Bacteria;  p__Firmicutes;  c__Clostridia	1.0
ESV_116270.1493	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Flavobacterium; s__	0.8
ESV_116284.1538	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Idiomarinaceae;  g__Aliidiomarina; s__	0.8
ESV_116306.1460	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Haloplasmatales;  f__Haloplasmataceae;  g__Haloplasma; s__	1.0
ESV_116315.1477	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Nocardiaceae;  g__Rhodococcus; s__	0.6
ESV_116344.1447	k__Bacteria;  p__Chloroflexi;  c__OLB14; o__; f__; g__; s__	1.0
ESV_116361.1460	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	0.7
ESV_116378.1519	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Oxalobacteraceae;  g__Collimonas; s__	0.8
ESV_116387.1467	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Thiomicrospirales;  f__Thioglobaceae;  g__SUP05_cluster; s__	1.0
ESV_116402.1441	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Beijerinckiaceae;  g__Bosea	1.0
ESV_116418.1517	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Exiguobacterales;  f__Exiguobacteraceae;  g__Exiguobacterium; s__	1.0
ESV_116419.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__AT-s2-59; f__; g__; s__	1.0
ESV_116422.1498	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	1.0
ESV_116445.1368	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Treponema; s__	1.0
ESV_116447.1434	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Sulfurovaceae;  g__Sulfurovum; s__	1.0
ESV_116469.1460	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9
ESV_116556.1508	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Enterococcaceae;  g__Enterococcus; s__	1.0
ESV_116561.1503	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_116566.1404	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_tuberculostearicum	0.6
ESV_116568.1439	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Nostocaceae;  g__Dolichospermum_NIES41; s__	0.6
ESV_116585.1501	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__Pseudomonas_aeruginosa	1.0
ESV_116601.1499	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Nitrococcales;  f__Nitrococcaceae;  g__Nitrococcus	0.6
ESV_116608.1493	k__Bacteria;  p__Acidobacteriota;  c__ODP1230B23.02; o__; f__; g__; s__	1.0
ESV_116627.1477	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Phormidiaceae;  g__Lyngbya_PCC-7419; s__	0.7
ESV_116679.1508	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Alcaligenaceae;  g__Alcaligenes; s__	0.9
ESV_116691.1444	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae	1.0
ESV_116699.1513	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Morganellaceae;  g__Buchnera; s__	1.0
ESV_116709.1472	k__Bacteria;  p__Fusobacteriota;  c__Fusobacteriia;  o__Fusobacteriales;  f__Fusobacteriaceae;  g__Fusobacterium;  s__Fusobacterium_necrophorum	0.8
ESV_116765.1455	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Halomonadaceae;  g__Halomonas;  s__Halomonas_caseinilytica	1.0
ESV_116823.1426	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Yersiniaceae;  g__Serratia; s__	1.0
ESV_116828.1510	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Pseudobutyrivibrio; s__	1.0
ESV_116856.1479	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Mesorhizobium; s__	1.0
ESV_116858.1796	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Acholeplasmatales;  f__Acholeplasmataceae;  g__Ca_Phytoplasma; s__	1.0
ESV_116860.1518	k__Bacteria;  p__Desulfobacterota;  c__Syntrophobacteria;  o__Syntrophobacterales;  f__Syntrophobacteraceae	1.0
ESV_116877.1539	k__Bacteria;  p__Bacteroidota;  c__Ignavibacteria;  o__Ignavibacteriales	1.0
ESV_116880.1583	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus	1.0
ESV_116895.1490	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__SB-5; g__; s__	0.7
ESV_116914.1447	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Alteromonadaceae;  g__Rheinheimera; s__	0.6
ESV_116916.1442	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Beijerinckiaceae;  g__Methylocystis; s__	0.6
ESV_116942.1540	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus	1.0
ESV_116964.1425	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Helicobacteraceae;  g__Helicobacter	1.0
ESV_117021.1459	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptosporangiales;  f__Thermomonosporaceae;  g__Actinomadura; s__	0.7
ESV_117026.1497	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_117046.1521	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micromonosporales;  f__Micromonosporaceae	1.0
ESV_117053.1491	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_117071.1437	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus; s__	0.8
ESV_117084.1538	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	1.0
ESV_117150.1544	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	1.0
ESV_117157.1430	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Thiotrichales;  f__Thiotrichaceae;  g__Thiothrix; s__	0.7
ESV_117161.1526	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella; s__	1.0
ESV_117162.1545	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	0.6
ESV_117167.1504	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Sphaerochaeta; s__	0.7
ESV_117207.1456	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Halomonadaceae;  g__Halomonas;  s__Halomonas_caseinilytica	1.0
ESV_117237.1484	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9
ESV_117239.2505	Unassigned	1.0
ESV_117277.1464	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Pectobacteriaceae;  g__Sodalis;  s__Sodalis_praecaptivus	0.7
ESV_117289.1482	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Peptoniphilus; g__; s__	0.8
ESV_117299.1475	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	1.0
ESV_117312.1384	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Yoonia-Loktanella; s__	0.7
ESV_117317.1542	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	0.8
ESV_117333.1444	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Lutibacter; s__	0.7
ESV_117334.1487	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.7
ESV_117346.1387	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Synechococcales;  f__Cyanobiaceae;  g__Synechococcus_CC9902; s__	0.7
ESV_117350.1529	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Leuconostocaceae;  g__Leuconostoc; s__	1.0
ESV_117359.1439	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Soehngenia; g__; s__	0.7
ESV_117366.1472	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae	1.0
ESV_117372.1529	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	1.0
ESV_117376.1504	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_117402.1459	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Sulfuricellaceae;  g__Sulfuriferula; s__	0.7
ESV_117416.1487	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae	1.0
ESV_117419.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Xanthomonas; s__	1.0
ESV_117429.1448	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Mesorhizobium; s__	1.0
ESV_117434.1458	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Nostocaceae;  g__Tolypothrix	0.6
ESV_117441.1454	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Brucella; s__	0.6
ESV_117453.1545	k__Bacteria;  p__Verrucomicrobiota;  c__Chlamydiae;  o__Chlamydiales;  f__Simkaniaceae	0.7
ESV_117458.1490	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia;  s__Blautia_wexlerae	0.8
ESV_117486.1510	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae;  g__Azoarcus; s__	0.8
ESV_117509.1500	k__Bacteria;  p__Halanaerobiaeota;  c__Halanaerobiia;  o__Halanaerobiales;  f__Halanaerobiaceae;  g__Halanaerobium; s__	0.7
ESV_117536.1488	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	1.0
ESV_117539.1482	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Kitasatospora; s__	0.9
ESV_117573.1474	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; s__	1.0
ESV_117585.1475	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Kitasatospora; s__	0.9
ESV_117601.1491	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast;  f__Arachis_hypogaea_peanut; g__; s__	1.0
ESV_117603.1507	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Vibrionales;  f__Vibrionaceae;  g__Vibrio; s__	1.0
ESV_117672.1430	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Sulfitobacter; s__	0.8
ESV_117712.1454	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella; s__	1.0
ESV_117722.1433	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Sphingobacteriales;  f__Sphingobacteriaceae;  g__Sphingobacterium	1.0
ESV_117738.1484	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Xanthobacteraceae;  g__Blastochloris;  s__Blastochloris_viridis	0.8
ESV_117855.1510	k__Bacteria;  p__Fusobacteriota;  c__Fusobacteriia;  o__Fusobacteriales;  f__Fusobacteriaceae;  g__Ilyobacter	0.6
ESV_117897.1473	k__Bacteria;  p__Desulfobacterota;  c__Desulfovibrionia;  o__Desulfovibrionales;  f__Desulfomicrobiaceae;  g__Desulfomicrobium; s__	1.0
ESV_117913.1536	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Enterococcaceae;  g__Enterococcus;  s__Enterococcus_faecalis	1.0
ESV_117943.1515	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__Pseudomonas_aeruginosa	1.0
ESV_117945.1481	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus; s__	0.7
ESV_117974.1485	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Pseudonocardiales;  f__Pseudonocardiaceae;  g__Amycolatopsis; s__	0.6
ESV_117992.1437	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Stappiaceae;  g__Labrenzia; s__	0.8
ESV_117993.1507	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Halomonadaceae;  g__Halomonas; s__	0.7
ESV_117998.1483	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus; s__	0.7
ESV_118000.1548	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	1.0
ESV_118004.1547	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Enterococcaceae;  g__Enterococcus; s__	0.6
ESV_118014.1470	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Kurthia	1.0
ESV_118022.1506	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Aeromonadales;  f__Aeromonadaceae;  g__Aeromonas; s__	1.0
ESV_118062.1453	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Alteromonadaceae;  g__Alteromonas; s__	1.0
ESV_118081.1478	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast;  f__Laurencia_snackeyi; g__; s__	0.8
ESV_118163.1495	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast	1.0
ESV_118170.1476	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Kurthia	1.0
ESV_118264.1473	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_118270.1533	k__Bacteria;  p__Fusobacteriota;  c__Fusobacteriia;  o__Fusobacteriales;  f__Leptotrichiaceae	1.0
ESV_118341.1510	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Sporomusaceae	0.8
ESV_118364.1362	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Chromatiales;  f__Chromatiaceae;  g__Thiocystis	0.6
ESV_118382.1507	k__Bacteria;  p__Verrucomicrobiota;  c__Chlamydiae;  o__Chlamydiales;  f__Chlamydiaceae;  g__Chlamydia; s__	0.7
ESV_118418.1454	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Xylella;  s__Xylella_fastidiosa	1.0
ESV_118425.1500	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cellvibrionales;  f__Porticoccaceae;  g__Porticoccus; s__	0.9
ESV_118451.1507	k__Bacteria;  p__Verrucomicrobiota;  c__Chlamydiae;  o__Chlamydiales;  f__Chlamydiaceae;  g__Chlamydia; s__	0.7
ESV_118479.1440	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_118491.1532	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Morganellaceae;  g__Providencia; s__	1.0
ESV_118529.1473	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Vibrionales;  f__Vibrionaceae;  g__Vibrio; s__	0.6
ESV_118540.1480	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Morganellaceae;  g__Arsenophonus; s__	1.0
ESV_118541.1518	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Pseudonocardiales;  f__Pseudonocardiaceae;  g__Actinophytocola	0.9
ESV_118590.1456	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Halomonadaceae;  g__Marinospirillum	1.0
ESV_118594.1526	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptosporangiales;  f__Streptosporangiaceae	1.0
ESV_118659.1516	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Vibrionales;  f__Vibrionaceae;  g__Salinivibrio	1.0
ESV_118749.1446	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Sphingobium	0.6
ESV_118809.1510	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Morganellaceae;  g__Ca_Blochmannia; s__	0.8
